Words,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Charged
inordinate,0,0,0,0,0,0,0,0,0,0,0
inorganic,0,0,0,0,0,0,0,0,0,0,0
inquest,0,0,0,0,0,0,0,0,0,0,0
inquire,0,0,0,0,0,0,0,0,0,0,0
inquirer,0,0,0,0,0,0,1,0,0,0,1
inquiring,0,0,0,0,0,0,0,0,0,0,0
inquiry,0,1,0,0,0,0,1,0,0,0,1
inquisitive,0,0,0,0,0,0,1,0,0,0,1
insane,1,0,0,1,0,1,0,0,0,0,1
insanity,1,0,1,1,0,1,0,1,0,0,1
inscription,0,0,0,0,0,0,0,0,0,0,0
inscrutable,0,0,0,0,0,0,0,0,0,0,0
insect,0,0,0,0,0,0,0,0,0,0,0
insecure,1,0,0,1,0,1,0,1,0,0,1
insecurity,0,0,0,1,0,1,0,0,0,0,1
inseparable,0,0,0,0,1,0,1,0,0,1,1
insert,0,0,0,0,0,0,0,0,0,0,0
inserted,0,0,0,0,0,0,0,0,0,0,0
insertion,0,0,0,0,0,0,0,0,0,0,0
inside,0,0,0,0,0,0,0,0,0,0,0
insidious,1,0,1,1,0,1,0,0,0,0,1
insight,0,0,0,0,0,0,0,0,0,0,0
insignia,0,0,0,0,0,0,1,0,0,0,1
insignificance,0,0,0,0,0,1,0,0,0,0,1
insignificant,1,0,0,0,0,1,0,1,0,0,1
insipid,0,0,0,0,0,1,0,0,0,0,1
insist,0,0,0,0,0,0,0,0,0,0,0
insolent,0,0,0,0,0,1,0,0,0,0,1
insoluble,0,0,0,0,0,0,0,0,0,0,0
insolvency,0,0,0,1,0,1,0,1,1,0,1
insolvent,0,0,0,1,0,1,0,1,0,1,1
inspect,0,0,0,0,0,0,0,0,0,0,0
inspector,0,0,0,0,0,0,1,0,0,0,1
inspiration,0,1,0,0,1,0,1,0,0,0,1
inspire,0,1,0,0,1,0,1,0,0,1,1
inspired,0,0,0,0,1,0,1,0,1,1,1
instability,0,0,1,1,0,1,0,0,0,0,1
install,0,1,0,0,0,0,0,0,0,0,1
installation,0,0,0,0,0,0,0,0,0,0,0
installment,0,0,0,0,0,0,0,0,0,0,0
instance,0,0,0,0,0,0,0,0,0,0,0
instant,0,0,0,0,0,0,0,0,0,0,0
instantaneous,0,0,0,0,0,0,0,0,0,0,0
instantaneously,0,0,0,0,0,0,0,0,0,0,0
instigate,0,0,0,0,0,1,0,0,0,0,1
instigation,0,0,0,0,0,1,0,0,0,0,1
instill,0,0,0,0,0,0,0,0,0,0,0
instinct,0,0,0,0,0,0,0,0,0,0,0
instinctive,1,0,1,1,0,0,1,0,0,0,1
institute,0,0,0,0,0,0,0,0,0,1,1
institution,0,0,0,0,0,0,0,0,0,0,0
instruct,0,0,0,0,0,0,1,0,0,1,1
instructed,0,0,0,0,0,0,0,0,0,0,0
instruction,0,0,0,0,0,0,1,0,0,1,1
instructional,0,0,0,0,0,0,0,0,0,0,0
instructions,0,1,0,0,0,0,0,0,0,1,1
instructive,0,0,0,0,0,0,0,0,0,0,0
instructor,0,1,0,0,0,0,1,0,0,1,1
instrument,0,0,0,0,0,0,0,0,0,0,0
instrumental,0,0,0,0,0,0,1,0,0,0,1
instrumentalist,0,0,0,0,0,0,0,0,0,0,0
instrumentality,0,0,0,0,0,0,0,0,0,0,0
insufficiency,1,0,0,0,0,1,0,0,0,0,1
insufficient,0,0,0,0,0,1,0,0,0,0,1
insufficiently,0,0,0,0,0,1,0,0,0,0,1
insular,0,0,0,0,0,0,0,0,0,0,0
insulate,0,0,0,0,0,0,0,0,0,0,0
insulation,0,0,0,0,0,0,0,0,0,1,1
insult,1,0,1,0,0,1,0,1,1,0,1
insulting,1,0,1,1,0,1,0,1,0,0,1
insurance,0,0,0,0,0,0,0,0,0,0,0
insure,0,0,0,0,0,0,1,0,0,1,1
insurgent,0,0,0,0,0,1,0,0,0,0,1
insurmountable,0,0,0,1,0,1,0,1,0,0,1
insurrection,1,0,0,0,0,1,0,0,0,0,1
intact,0,0,0,0,0,0,1,0,0,1,1
intangible,0,0,0,0,0,0,0,0,0,0,0
integer,0,0,0,0,0,0,0,0,0,0,0
integral,0,0,0,0,0,0,0,0,0,0,0
integrate,0,0,0,0,0,0,0,0,0,0,0
integration,0,0,0,0,0,0,0,0,0,0,0
integrity,0,0,0,0,0,0,1,0,0,1,1
intellect,0,0,0,0,0,0,1,0,0,0,1
intellectual,0,0,0,0,0,0,1,0,0,0,1
intelligence,0,0,0,1,1,0,1,0,0,1,1
intelligent,0,0,0,0,0,0,1,0,0,1,1
intelligibility,0,0,0,0,0,0,0,0,0,0,0
intelligible,0,0,0,0,0,0,0,0,0,0,0
intend,0,0,0,0,0,0,0,0,0,1,1
intended,0,1,0,0,0,0,1,0,0,0,1
intending,0,0,0,0,0,0,0,0,0,0,0
intense,1,0,1,1,1,1,1,0,1,1,1
intensely,0,0,0,0,0,0,0,0,0,0,0
intensify,0,0,0,0,0,0,0,0,0,0,0
intensity,0,0,0,0,0,0,0,0,0,0,0
intent,0,0,0,0,0,0,0,0,0,0,0
intention,0,0,0,0,0,0,0,0,0,0,0
intentional,0,0,0,0,0,0,0,0,0,0,0
intentionally,0,0,0,0,0,0,0,0,0,0,0
inter,0,0,0,0,0,1,0,1,0,0,1
interaction,0,0,0,0,0,0,0,0,0,0,0
intercede,0,0,0,1,0,0,0,1,0,0,1
intercept,0,0,0,0,0,0,0,0,0,0,0
interception,0,0,0,0,0,0,0,0,0,0,0
intercession,0,0,0,0,0,0,0,0,0,1,1
interchange,0,0,0,0,0,0,0,0,0,0,0
interchangeable,0,0,0,0,0,0,0,0,0,0,0
interchanged,0,0,0,0,0,0,0,0,0,0,0
intercom,0,0,0,0,0,0,0,0,0,0,0
intercourse,0,0,0,0,0,0,1,0,0,0,1
interdependence,0,0,0,0,0,0,0,0,0,0,0
interdependent,0,0,0,0,0,0,0,0,0,0,0
interdiction,0,0,0,0,0,1,0,0,0,0,1
interest,0,0,0,0,0,0,1,0,0,0,1
interested,0,0,1,0,0,0,1,1,0,0,1
interesting,0,0,0,0,0,0,1,0,0,0,1
interference,0,0,0,0,0,1,0,0,0,0,1
interferometer,0,0,0,0,0,0,0,0,0,0,0
interim,0,1,0,0,0,0,0,0,0,0,1
interior,0,0,1,0,0,0,1,0,0,1,1
interlocutory,0,0,0,0,0,0,1,0,0,0,1
interlude,0,0,0,0,0,0,1,0,0,0,1
intermediary,0,0,0,0,0,0,0,0,0,0,0
intermediate,0,0,0,0,0,0,0,0,0,0,0
interment,0,0,0,0,0,1,0,1,0,0,1
interminable,1,1,0,0,0,1,1,0,0,0,1
intermission,0,1,0,0,0,0,0,0,0,0,1
intermittent,0,0,0,0,0,0,0,0,0,0,0
intern,0,0,0,0,0,0,0,0,0,0,0
internal,0,0,0,0,0,0,0,0,0,0,0
internally,0,0,0,0,0,0,0,0,0,0,0
international,0,0,0,0,0,0,0,0,0,0,0
interpolate,0,0,0,0,0,0,0,0,0,0,0
interpolation,0,0,0,0,0,0,0,0,0,0,0
interpret,0,0,0,0,0,0,0,0,0,0,0
interpretation,0,0,0,0,0,0,0,0,0,0,0
interpreter,0,0,0,0,0,0,0,0,0,0,0
interrelated,0,0,0,0,0,0,0,0,0,0,0
interrogate,0,0,0,1,0,0,0,0,0,0,1
interrogation,0,0,0,1,0,0,0,0,0,0,1
interrupt,1,0,0,0,0,1,0,0,1,0,1
interrupted,0,0,0,0,0,1,0,1,0,0,1
interruption,0,0,0,0,0,0,0,0,0,0,0
intersect,0,0,0,0,0,0,0,0,0,0,0
intersection,0,0,0,0,0,0,0,0,0,0,0
interstitial,0,0,0,0,0,0,0,0,0,0,0
interval,0,0,0,0,0,0,0,0,0,0,0
intervening,0,0,0,0,0,0,0,0,0,0,0
intervention,0,0,0,0,0,1,1,1,0,0,1
interview,0,0,0,0,0,0,0,0,0,0,0
interviewer,0,0,0,1,0,0,0,0,0,0,1
interworking,0,0,0,0,0,0,0,0,0,0,0
intestate,0,0,0,0,0,1,0,0,0,0,1
intestinal,0,0,1,0,0,0,0,0,0,0,1
intestine,0,0,0,0,0,0,0,0,0,0,0
intestines,0,0,0,0,0,0,0,0,0,0,0
intimacy,0,0,0,0,0,0,0,0,0,0,0
intimate,0,1,0,0,1,0,1,0,0,1,1
intimately,0,1,0,1,1,0,0,0,0,0,1
intimation,0,0,0,0,0,0,0,0,0,0,0
intimidate,0,0,0,1,0,1,0,0,0,0,1
intimidation,1,0,0,1,0,1,0,0,0,0,1
intolerable,1,0,0,0,0,1,0,0,0,0,1
intolerance,1,0,1,1,0,1,0,0,0,0,1
intolerant,1,0,1,1,0,1,0,1,0,0,1
intonation,0,0,0,0,0,0,1,0,0,0,1
intoxicated,0,0,1,0,0,1,0,0,0,0,1
intoxication,0,0,0,0,0,0,0,0,0,0,0
intractable,1,0,0,0,0,1,0,0,0,0,1
intramural,0,0,0,0,0,0,0,0,0,0,0
intrepid,0,0,0,0,0,0,1,0,0,0,1
intricate,0,0,0,0,0,0,0,0,0,0,0
intrigue,0,1,0,1,0,1,0,0,1,0,1
intriguing,0,0,0,0,0,0,0,0,0,0,0
intrinsic,0,0,0,0,0,0,0,0,0,0,0
intrinsically,0,0,0,0,0,0,0,0,0,0,0
introduction,0,0,0,0,0,0,0,0,0,0,0
introductory,0,0,0,0,0,0,0,0,0,0,0
introspection,0,0,0,0,0,0,0,0,0,0,0
introspective,0,0,0,0,0,0,0,0,0,0,0
intruder,1,0,0,1,0,1,0,0,1,0,1
intrusion,0,0,0,1,0,1,0,0,0,0,1
intrusive,1,0,1,1,0,1,0,0,1,0,1
intuition,0,0,0,0,0,0,1,0,0,1,1
intuitive,0,0,0,0,0,0,1,0,0,0,1
intuitively,0,1,0,0,0,0,0,0,0,0,1
inundation,0,0,0,0,0,0,0,0,0,0,0
invade,1,0,0,1,0,1,0,1,1,0,1
invader,1,0,0,1,0,1,0,1,0,0,1
invalid,0,0,0,0,0,0,0,1,0,0,1
invalidate,0,0,0,0,0,1,0,0,0,0,1
invalidation,0,0,0,0,0,1,0,0,0,0,1
invalidity,0,0,0,0,0,1,0,0,0,0,1
invaluable,0,0,0,0,0,0,0,0,0,0,0
invariably,0,0,0,0,0,0,1,0,0,0,1
invasion,1,0,0,0,0,1,0,0,0,0,1
invent,0,0,0,0,0,0,0,0,0,0,0
invention,0,0,0,0,0,0,0,0,0,0,0
inventive,0,0,0,0,0,0,1,0,0,0,1
inventor,0,0,0,0,0,0,1,0,0,0,1
inventory,0,0,0,0,0,0,0,0,0,0,0
inverse,0,0,0,0,0,0,0,0,0,0,0
inversely,0,0,0,0,0,0,0,0,0,0,0
inversion,0,0,0,0,0,0,0,0,0,0,0
invert,0,0,0,0,0,0,0,0,0,0,0
inverted,0,0,0,0,0,0,0,0,0,0,0
investigate,0,0,0,0,0,0,1,0,0,0,1
investigation,0,1,0,0,0,0,0,0,0,0,1
investigator,0,0,0,0,0,0,0,0,0,0,0
investor,0,0,0,0,0,0,0,0,0,0,0
invigorate,0,0,0,0,0,0,1,0,0,0,1
invincible,0,0,0,0,0,0,0,0,0,0,0
invisibility,0,0,0,0,0,0,0,0,0,0,0
invisible,0,0,0,0,0,0,0,0,0,0,0
invitation,0,1,0,0,0,0,1,0,0,0,1
invite,0,1,0,0,1,0,1,0,1,1,1
inviting,0,1,0,0,1,0,1,0,1,1,1
invocation,0,1,0,0,0,0,0,0,0,1,1
invoice,0,0,0,0,0,0,0,0,0,0,0
invoke,0,1,0,0,0,0,0,0,0,0,1
involuntary,0,0,0,0,0,1,0,0,0,0,1
involution,1,0,0,0,0,1,0,0,0,0,1
involvement,1,0,0,0,0,0,0,0,0,0,1
inwards,0,0,0,0,0,0,0,0,0,0,0
iota,0,0,0,0,0,0,0,0,0,0,0
irate,1,0,0,0,0,1,0,0,0,0,1
ire,1,0,0,0,0,1,0,0,0,0,1
iridescent,0,0,0,0,0,0,0,0,0,0,0
iris,0,0,0,1,0,0,0,0,0,0,1
iron,0,0,0,0,0,0,1,0,0,1,1
ironic,0,0,0,0,0,0,0,0,0,0,0
irons,0,0,0,0,0,1,0,0,0,0,1
irony,0,0,0,0,0,0,0,0,0,0,0
irradiation,0,0,0,0,0,0,0,0,0,0,0
irrational,0,0,1,1,0,1,0,0,0,0,1
irrationality,0,0,0,0,0,1,0,0,0,0,1
irreconcilable,1,0,0,1,0,1,0,1,0,0,1
irreducible,0,0,0,0,0,0,1,0,0,0,1
irrefutable,0,0,0,0,0,0,1,0,0,1,1
irregular,0,0,0,0,0,1,0,0,0,0,1
irregularity,0,0,0,0,0,1,0,0,0,0,1
irregularly,0,0,0,0,0,0,0,0,0,0,0
irrelevant,0,0,0,0,0,1,0,0,0,0,1
irreparable,0,0,0,1,0,1,0,1,0,0,1
irrepressible,0,0,0,0,0,0,0,0,0,0,0
irresistible,0,0,0,0,0,0,0,0,0,0,0
irrespective,0,0,0,0,0,0,0,0,0,0,0
irresponsible,0,0,0,0,0,1,0,0,0,0,1
irreverent,0,0,0,0,0,1,0,0,0,0,1
irreversible,0,0,0,0,0,0,0,0,0,0,0
irrevocable,0,0,0,0,0,1,0,0,0,0,1
irrigate,0,0,0,0,0,0,0,0,0,0,0
irrigation,0,0,0,0,0,0,0,0,0,0,0
irritability,1,0,0,0,0,1,0,0,0,0,1
irritable,1,0,0,0,0,1,0,0,0,0,1
irritating,1,0,1,0,0,1,0,0,0,0,1
irritation,1,0,1,0,0,1,0,1,0,0,1
island,0,0,0,0,0,0,0,0,0,0,0
isle,0,0,0,0,0,0,0,0,0,0,0
islet,0,0,0,0,0,0,0,0,0,0,0
isolate,0,0,0,0,0,0,0,1,0,0,1
isolated,0,0,0,1,0,1,0,1,0,0,1
isolation,0,0,0,0,0,1,0,1,0,0,1
isomorphism,0,0,0,0,0,0,0,0,0,0,0
isothermal,0,0,0,0,0,0,0,0,0,0,0
issue,0,0,0,0,0,0,0,0,0,0,0
itch,0,0,0,0,0,0,0,0,0,0,0
itching,0,0,0,0,0,0,0,0,0,0,0
item,0,0,0,0,0,0,0,0,0,0,0
itemize,0,0,0,0,0,0,0,0,0,0,0
items,0,0,0,0,0,0,0,0,0,0,0
iterate,0,0,0,0,0,0,0,0,0,0,0
iteration,0,0,0,0,0,0,0,0,0,0,0
iterative,0,0,0,0,0,0,0,0,0,0,0
itinerant,0,0,0,0,0,0,0,0,0,0,0
itinerary,0,0,0,0,0,0,0,0,0,0,0
ivory,0,0,0,0,0,0,0,0,0,0,0
jab,1,0,0,0,0,0,0,0,0,0,1
jabber,0,0,0,0,0,1,0,0,0,0,1
jack,0,0,0,0,0,0,0,0,0,0,0
jackass,0,0,0,0,0,0,0,0,0,0,0
jackpot,0,1,0,0,1,0,1,0,1,0,1
jacks,0,0,0,0,0,0,0,0,0,0,0
jade,0,0,0,0,0,0,0,0,0,0,0
jag,0,0,0,0,0,0,0,0,0,0,0
jagged,0,0,0,0,0,0,0,0,0,0,0
jaguar,0,0,0,0,0,0,0,0,0,0,0
jail,0,0,0,1,0,1,0,1,0,0,1
jam,0,0,0,0,0,0,1,0,0,0,1
jammed,0,0,0,0,0,0,0,0,0,0,0
janitor,0,0,1,0,0,0,0,0,0,0,1
japan,0,0,0,0,0,0,0,0,0,0,0
jar,0,0,0,0,0,0,0,0,0,0,0
jargon,0,0,0,0,0,1,0,0,0,0,1
jarring,0,0,0,1,0,1,0,1,0,0,1
jasper,0,0,0,0,0,0,0,0,0,0,0
jaundice,0,0,0,1,0,1,0,0,0,0,1
jaunt,0,0,0,0,0,0,0,0,0,0,0
javelin,0,0,0,0,0,0,0,0,0,0,0
jaw,0,0,0,0,0,0,0,0,0,0,0
jaws,0,0,0,1,0,0,0,0,0,0,1
jay,0,0,0,0,0,0,0,0,0,0,0
jealous,1,0,1,0,0,1,0,0,0,0,1
jealousy,1,0,1,1,0,1,0,1,0,0,1
jeans,0,0,0,0,0,0,0,0,0,0,0
jeep,0,0,0,0,0,0,0,0,0,0,0
jelly,0,0,0,0,0,0,0,0,0,0,0
jenny,0,0,0,0,0,0,0,0,0,0,0
jeopardize,1,0,0,1,0,1,0,0,0,0,1
jeopardy,0,1,0,1,0,1,0,0,0,0,1
jerk,1,0,0,0,0,0,0,0,1,0,1
jersey,0,0,0,0,0,0,0,0,0,0,0
jest,0,0,0,0,1,0,1,0,1,0,1
jester,0,0,0,0,0,0,0,0,0,0,0
jet,0,0,0,0,0,0,0,0,0,0,0
jetty,0,0,0,0,0,0,0,0,0,0,0
jewel,0,0,0,0,0,0,0,0,0,0,0
jeweler,0,0,0,0,0,0,0,0,0,0,0
jewelry,0,0,0,0,0,0,0,0,0,0,0
jib,0,0,0,0,0,0,0,0,0,0,0
jiffy,0,0,0,0,0,0,0,0,0,0,0
jimmy,0,0,0,0,0,0,0,0,0,0,0
jingle,0,0,0,0,0,0,0,0,0,0,0
job,0,0,0,0,0,0,1,0,0,0,1
jock,0,0,0,0,0,0,0,0,0,0,0
jockey,0,0,0,0,0,0,0,0,0,0,0
jog,0,0,0,0,0,0,0,0,0,0,0
john,0,0,1,0,0,1,0,0,0,0,1
join,0,0,0,0,0,0,1,0,0,0,1
joined,0,0,0,0,0,0,1,0,0,0,1
joining,0,0,0,0,0,0,0,0,0,0,0
joint,0,0,0,0,0,0,0,0,0,0,0
jointly,0,0,0,0,0,0,0,0,0,0,0
joke,0,0,0,0,0,1,0,0,0,0,1
joker,0,0,0,0,1,0,1,0,1,0,1
joking,0,0,0,0,0,0,1,0,0,0,1
jolt,0,0,0,0,0,0,0,0,1,0,1
jornada,0,0,0,0,0,1,0,0,0,0,1
jot,0,0,0,0,0,0,0,0,0,0,0
journal,0,0,0,0,0,0,0,0,0,0,0
journalism,0,0,0,0,0,0,0,0,0,1,1
journalist,0,0,0,0,0,0,1,0,0,0,1
journey,0,1,0,1,1,0,1,0,0,0,1
journeyman,0,0,0,0,0,0,0,0,0,1,1
jovial,0,0,0,0,1,0,1,0,0,0,1
joy,0,0,0,0,1,0,1,0,0,0,1
joyful,0,0,0,0,1,0,1,0,0,1,1
joyous,0,0,0,0,1,0,1,0,0,0,1
jubilant,0,0,0,0,1,0,1,0,1,1,1
jubilee,0,0,0,0,1,0,1,0,1,0,1
judge,0,0,0,0,0,0,0,0,0,0,0
judging,0,0,0,0,0,0,0,0,0,0,0
judgment,0,0,0,0,0,0,0,0,1,0,1
judicial,0,1,0,0,0,0,1,0,0,1,1
judiciary,0,1,0,0,0,0,0,0,0,1,1
judicious,0,0,0,0,0,0,1,0,0,1,1
jug,0,0,0,0,0,0,0,0,0,0,0
juggle,0,0,0,0,0,0,0,0,0,0,0
juggling,0,0,0,0,0,0,0,0,0,0,0
juice,0,0,0,0,0,0,0,0,0,0,0
juicy,0,0,0,0,0,0,0,0,0,0,0
jumble,0,0,0,0,0,1,0,0,0,0,1
jumbled,0,0,0,0,0,0,0,0,0,0,0
jumbo,0,0,0,0,0,0,0,0,0,0,0
jump,0,0,0,0,1,0,1,0,0,0,1
junction,0,0,0,0,0,0,0,0,0,0,0
juncture,0,0,0,0,0,0,0,0,0,0,0
jungle,0,0,0,1,0,0,0,0,0,0,1
junior,0,0,0,0,0,0,0,0,0,0,0
junk,0,0,0,0,0,1,0,0,0,0,1
junta,0,0,0,0,0,1,0,0,0,0,1
juridical,0,0,0,0,0,0,0,0,0,0,0
jurisdiction,0,0,0,0,0,0,0,0,0,0,0
jurisprudence,0,0,0,0,0,0,0,1,0,0,1
jurist,0,0,0,0,0,0,0,0,0,1,1
jury,0,0,0,0,0,0,0,0,0,1,1
justice,0,0,0,0,0,0,1,0,0,1,1
justifiable,0,0,0,0,0,0,1,0,0,1,1
justification,0,0,0,0,0,0,1,0,0,0,1
justify,0,0,0,0,0,0,0,0,0,0,0
jute,0,0,0,0,0,0,0,0,0,0,0
juvenile,0,0,0,0,0,1,0,0,0,0,1
juxtaposition,0,0,0,0,0,0,0,0,0,0,0
kaiser,0,0,0,0,0,0,0,0,0,0,0
kaleidoscope,0,0,0,0,0,0,0,0,0,0,0
kangaroo,0,0,0,0,0,0,0,0,0,0,0
kanji,0,0,0,0,0,0,0,0,0,0,0
karma,0,0,0,0,0,0,0,0,0,0,0
kayak,0,0,0,0,0,0,0,0,0,0,0
keel,0,0,0,0,0,0,0,0,0,0,0
keeper,0,0,0,0,0,0,0,0,0,0,0
keeping,0,0,0,0,0,0,0,0,0,0,0
keepsake,0,0,0,0,0,0,1,0,0,0,1
keg,0,0,0,0,0,0,0,0,0,0,0
ken,0,0,0,0,0,0,1,0,0,0,1
kennel,0,0,0,0,0,0,0,1,0,0,1
kern,0,0,0,0,0,1,0,0,0,0,1
kernel,0,0,0,0,0,0,0,0,0,0,0
kerosene,0,0,0,1,0,0,0,0,0,0,1
kettle,0,0,0,0,0,0,0,0,0,0,0
key,0,0,0,0,0,0,0,0,0,0,0
keyhole,0,0,0,0,0,0,0,0,0,0,0
keynote,0,0,0,0,0,0,1,0,0,0,1
keystone,0,0,0,0,0,0,1,0,0,0,1
khaki,0,0,0,0,0,0,0,0,0,0,0
khan,0,0,0,1,0,0,0,0,0,1,1
kick,1,0,0,0,0,1,0,0,0,0,1
kicking,1,0,0,0,0,0,0,0,0,0,1
kid,0,0,0,0,0,0,0,0,0,0,0
kidding,0,0,0,0,0,0,0,0,0,0,0
kidnap,1,0,0,1,0,1,0,1,1,0,1
kill,0,0,0,1,0,1,0,1,0,0,1
killing,1,0,0,1,0,1,0,1,0,0,1
kiln,0,0,0,0,0,0,0,0,0,0,0
kilogram,0,0,0,0,0,0,0,0,0,0,0
kilometer,0,0,0,0,0,0,0,0,0,0,0
kilt,0,0,0,0,0,0,0,0,0,0,0
kimono,0,0,0,0,0,0,0,0,0,0,0
kin,0,0,0,0,0,0,0,0,0,0,0
kind,0,0,0,0,1,0,1,0,0,1,1
kindergarten,0,0,0,0,0,0,0,0,0,0,0
kindness,0,0,0,0,0,0,1,0,0,0,1
kindred,0,1,0,0,1,0,1,0,0,1,1
kinematics,0,0,0,0,0,0,0,0,0,0,0
king,0,0,0,0,0,0,1,0,0,0,1
kingdom,0,0,0,0,0,0,0,0,0,0,0
kink,0,0,0,0,0,0,0,0,0,0,0
kinky,0,0,0,0,0,0,0,0,0,0,0
kiosk,0,0,0,0,0,0,0,0,0,0,0
kirk,0,0,0,0,0,0,0,0,0,0,0
kiss,0,1,0,0,1,0,1,0,1,0,1
kit,0,0,0,0,0,0,0,0,0,0,0
kitchen,0,0,0,0,0,0,0,0,0,0,0
kite,0,0,1,0,0,1,0,0,0,0,1
kitten,0,0,0,0,1,0,1,0,0,1,1
knack,0,0,0,0,0,0,1,0,0,0,1
knapsack,0,0,0,0,0,0,0,0,0,0,0
knead,0,0,0,0,0,0,0,0,0,0,0
knee,0,0,0,0,0,0,0,0,0,0,0
kneel,0,0,0,0,0,0,0,0,0,0,0
kneeling,0,0,0,0,0,0,0,0,0,0,0
knell,0,0,0,1,0,1,0,1,0,0,1
knickers,0,0,0,0,0,0,0,0,0,1,1
knife,0,0,0,0,0,0,0,0,0,0,0
knight,0,0,0,0,0,0,1,0,0,0,1
knit,0,0,0,0,0,0,0,0,0,0,0
knob,0,0,0,0,0,0,0,0,0,0,0
knock,0,0,0,0,0,0,0,0,0,0,0
knoll,0,0,0,0,0,0,0,0,0,0,0
knot,0,0,0,0,0,0,0,0,0,0,0
knotted,0,0,0,0,0,1,0,0,0,0,1
knowing,0,0,0,0,0,0,1,0,0,0,1
knowingly,0,0,0,0,0,0,0,0,0,0,0
knowledge,0,0,0,0,0,0,1,0,0,0,1
knuckle,0,0,0,0,0,0,0,0,0,0,0
kos,0,0,0,0,0,0,0,0,0,0,0
kris,0,0,0,0,0,0,0,0,0,0,0
kudos,0,0,0,0,1,0,1,0,0,0,1
lab,0,0,0,0,0,0,0,0,0,0,0
label,0,0,0,0,0,0,0,0,0,1,1
labor,0,1,0,0,1,0,1,0,1,1,1
laboratory,0,0,0,0,0,0,0,0,0,0,0
labored,0,0,0,0,0,1,0,1,0,0,1
laborer,0,0,0,0,0,0,0,0,0,0,0
laboring,0,0,0,0,0,0,0,0,0,0,0
laborious,0,0,0,0,0,1,0,0,0,0,1
labyrinth,0,1,0,0,0,1,0,0,0,0,1
lac,0,0,0,0,0,0,0,0,0,0,0
lace,1,0,0,1,0,1,1,1,0,1,1
lack,0,0,0,0,0,1,0,0,0,0,1
lacking,0,0,0,0,0,1,0,0,0,0,1
lackluster,0,0,0,0,0,1,0,0,0,0,1
lacquer,0,0,0,0,0,0,0,0,0,0,0
lacrosse,0,0,0,0,0,0,0,0,0,0,0
lad,0,0,0,0,0,0,0,0,0,0,0
ladder,0,0,0,0,0,0,0,0,0,0,0
laden,0,0,0,0,0,1,0,0,0,0,1
lading,0,0,0,0,0,0,0,0,0,0,0
ladle,0,0,0,0,0,0,0,0,0,0,0
lady,0,0,0,0,0,0,0,0,0,0,0
lag,0,0,0,0,0,1,0,0,0,0,1
lagging,1,1,1,0,0,1,0,1,0,0,1
lagoon,0,0,0,0,0,0,0,0,0,0,0
lair,0,0,0,0,0,1,0,0,0,0,1
laity,0,0,0,0,0,0,0,0,0,0,0
lake,0,0,0,0,0,0,0,0,0,0,0
lama,0,0,0,0,0,0,0,0,0,0,0
lamb,0,0,0,0,1,0,1,0,0,1,1
lament,0,0,1,1,0,1,0,1,0,0,1
lamenting,0,0,0,0,0,0,0,1,0,0,1
lamina,0,0,0,0,0,0,0,0,0,0,0
laminated,0,0,0,0,0,0,0,0,0,0,0
lamp,0,0,0,0,0,0,0,0,0,0,0
lance,0,0,0,0,0,0,0,0,0,0,0
lancer,0,0,0,0,0,0,0,0,0,0,0
land,0,0,0,0,0,0,1,0,0,0,1
landed,0,0,0,0,0,0,1,0,0,0,1
landing,0,0,0,0,0,0,0,0,0,0,0
landlocked,0,0,0,0,0,0,0,0,0,0,0
landlord,0,0,0,0,0,0,0,0,0,0,0
landmark,0,0,0,0,0,0,0,0,0,1,1
lands,0,0,0,0,0,0,0,0,0,0,0
landscape,0,0,0,0,0,0,0,0,0,0,0
landscaping,0,0,0,0,0,0,0,0,0,0,0
landslide,0,0,0,1,0,1,0,1,0,0,1
lane,0,0,0,0,0,0,0,0,0,0,0
language,0,0,0,0,0,0,0,0,0,0,0
languid,0,0,0,0,0,1,0,0,0,0,1
languish,0,0,0,0,0,1,0,0,0,0,1
languishing,0,0,0,1,0,1,0,1,0,0,1
lanky,0,0,0,0,0,0,0,0,0,0,0
lantern,0,0,0,0,0,0,0,0,0,0,0
lap,0,0,0,0,0,0,0,0,0,0,0
lapel,0,0,0,0,0,0,0,0,0,0,0
lapse,0,0,0,0,0,1,0,0,0,0,1
lapsed,0,0,0,0,0,0,0,0,0,0,0
larceny,0,0,1,0,0,1,0,0,0,0,1
lard,0,0,0,0,0,0,0,0,0,0,0
larder,0,0,0,0,0,0,0,0,0,0,0
large,0,0,0,0,0,0,0,0,0,0,0
larger,0,0,1,0,0,0,0,0,1,1,1
largo,0,0,0,0,0,0,0,0,0,0,0
lark,0,0,0,0,0,0,0,0,0,0,0
larva,0,0,0,0,0,0,0,0,0,0,0
larynx,0,0,0,0,0,0,0,0,0,0,0
laser,0,0,0,0,0,0,1,0,0,1,1
lash,1,0,0,1,0,1,0,0,0,0,1
lass,0,0,0,0,0,0,0,0,0,0,0
lasso,0,0,0,0,0,0,0,0,0,0,0
lasting,0,0,0,0,0,0,0,0,0,0,0
latch,0,0,0,0,0,0,0,0,0,0,0
late,0,0,0,0,0,1,0,1,0,0,1
lateness,0,0,0,0,0,1,0,0,0,0,1
latent,1,1,1,0,0,1,0,0,1,0,1
lateral,0,0,0,0,0,0,0,0,0,0,0
laterally,0,0,0,0,0,0,0,0,0,0,0
